"tid","paper_doi","posted_on","is_retraction_related"
"706278211928395776","10.1371/journal.pone.0146193","2016-03-06 0:40:22",""
"706293121320099840","10.1371/journal.pone.0146193","2016-03-06 1:39:37","1"
"706293795105710080","10.1371/journal.pone.0146193","2016-03-06 1:42:17","1"
"706354359878156288","10.1371/journal.pone.0146193","2016-03-06 5:42:57","1"
"706381395195617281","10.1371/journal.pone.0146193","2016-03-06 7:30:23","1"
"706399353213227008","10.1371/journal.pone.0146193","2016-03-06 8:41:44","1"
"706444077718487040","10.1371/journal.pone.0146193","2016-03-06 11:39:27","1"
"706526135983562753","10.1371/journal.pone.0146193","2016-03-06 17:05:32","1"
"706748318496497664","10.1371/journal.pone.0146193","2016-03-07 7:48:24","1"
"706798508045684736","10.1371/journal.pone.0146193","2016-03-07 11:07:50","1"
"706807555281068033","10.1371/journal.pone.0146193","2016-03-07 11:43:47","1"
"706850199877058560","10.1371/journal.pone.0146193","2016-03-07 14:33:14",""
"706868011689451520","10.1371/journal.pone.0146193","2016-03-07 15:44:01","1"
"706871313084903424","10.1371/journal.pone.0146193","2016-03-07 15:57:08","1"
"706895999617404928","10.1371/journal.pone.0146193","2016-03-07 17:35:14","1"
"706898644805537797","10.1371/journal.pone.0146193","2016-03-07 17:45:45","1"
"706911769936142336","10.1371/journal.pone.0146193","2016-03-07 18:37:54","1"
"706921306160103425","10.1371/journal.pone.0146193","2016-03-07 19:15:48","1"
"707157387317223425","10.1371/journal.pone.0146193","2016-03-08 10:53:54","1"
"707162026615971840","10.1371/journal.pone.0146193","2016-03-08 11:12:20","1"
"707163432429215744","10.1371/journal.pone.0146193","2016-03-08 11:17:55","1"
"707181806454444033","10.1371/journal.pone.0146193","2016-03-08 12:30:56","1"
"707200236159180800","10.1371/journal.pone.0146193","2016-03-08 13:44:10","1"
"707216162099236865","10.1371/journal.pone.0146193","2016-03-08 14:47:27","1"
"707241439009312768","10.1371/journal.pone.0146193","2016-03-08 16:27:53","1"
"707269798304985089","10.1371/journal.pone.0146193","2016-03-08 18:20:35","1"
"707270550700351489","10.1371/journal.pone.0146193","2016-03-08 18:23:34","1"
"707507480046120960","10.1371/journal.pone.0146193","2016-03-09 10:05:02","1"
"707619325226655744","10.1371/journal.pone.0146193","2016-03-09 17:29:28","1"
"707638883324862464","10.1371/journal.pone.0146193","2016-03-09 18:47:11","1"
"707659714000199680","10.1371/journal.pone.0146193","2016-03-09 20:09:58","1"
"707867462126047232","10.1371/journal.pone.0146193","2016-03-10 9:55:29","1"
"707724904850804737","10.1371/journal.pone.0146193","2016-03-10 0:29:00","1"
"707900549354618880","10.1371/journal.pone.0146193","2016-03-10 12:06:57","1"
"707900689809330176","10.1371/journal.pone.0146193","2016-03-10 12:07:31","1"
"707902362468409344","10.1371/journal.pone.0146193","2016-03-10 12:14:10","1"
"707971199188361216","10.1371/journal.pone.0146193","2016-03-10 16:47:42","1"
"707972438525669376","10.1371/journal.pone.0146193","2016-03-10 16:52:37","1"
"708076556166373376","10.1371/journal.pone.0146193","2016-03-10 23:46:21","1"
"708470026798551041","10.1371/journal.pone.0146193","2016-03-12 1:49:51","1"
"708322702562463744","10.1371/journal.pone.0146193","2016-03-11 16:04:26","1"
"708734043647516672","10.1371/journal.pone.0146193","2016-03-12 19:18:58","1"
"709385939047550976","10.1371/journal.pone.0146193","2016-03-14 14:29:22","1"
"712180144157265920","10.1371/journal.pone.0146193","2016-03-22 7:32:32","1"
"712250698382123008","10.1371/journal.pone.0146193","2016-03-22 12:12:54","1"
"712271031394836480","10.1371/journal.pone.0146193","2016-03-22 13:33:41",""
"715545967748055041","10.1371/journal.pone.0146193","2016-03-31 14:27:07",""
"718044366401572865","10.1371/journal.pone.0146193","2016-04-07 11:54:52","1"
"718044920792162304","10.1371/journal.pone.0146193","2016-04-07 11:57:04","1"
"718045617138835457","10.1371/journal.pone.0146193","2016-04-07 11:59:50","1"
"718047305090404352","10.1371/journal.pone.0146193","2016-04-07 12:06:32","1"
"718047329216032768","10.1371/journal.pone.0146193","2016-04-07 12:06:38","1"
"718047831890792449","10.1371/journal.pone.0146193","2016-04-07 12:08:38","1"
"718050783321829378","10.1371/journal.pone.0146193","2016-04-07 12:20:22","1"
"718052650416271360","10.1371/journal.pone.0146193","2016-04-07 12:27:47","1"
"718053129900670977","10.1371/journal.pone.0146193","2016-04-07 12:29:41","1"
"718071846298652672","10.1371/journal.pone.0146193","2016-04-07 13:44:03","1"
"718072863597707264","10.1371/journal.pone.0146193","2016-04-07 13:48:06","1"
"718076178775412736","10.1371/journal.pone.0146193","2016-04-07 14:01:16","1"
"718076178834137088","10.1371/journal.pone.0146193","2016-04-07 14:01:16","1"
"718079586454618112","10.1371/journal.pone.0146193","2016-04-07 14:14:49","1"
"718080153864183808","10.1371/journal.pone.0146193","2016-04-07 14:17:04","1"
"718081220454776834","10.1371/journal.pone.0146193","2016-04-07 14:21:18","1"
"718083962510381056","10.1371/journal.pone.0146193","2016-04-07 14:32:12","1"
"718084658907516929","10.1371/journal.pone.0146193","2016-04-07 14:34:58","1"
"718120243978223616","10.1371/journal.pone.0146193","2016-04-07 16:56:22","1"
"718242776203325440","10.1371/journal.pone.0146193","2016-04-08 1:03:16","1"
"718594579231023104","10.1371/journal.pone.0146193","2016-04-09 0:21:13","1"
"721018841128636416","10.1371/journal.pone.0146193","2016-04-15 16:54:22","1"
"737762349503938560","10.1371/journal.pone.0146193","2016-05-31 21:47:05",""
"750274036769357824","10.1371/journal.pone.0146193","2016-07-05 10:24:04","1"
"750285885086760960","10.1371/journal.pone.0146193","2016-07-05 11:11:09","1"
"750299076160319488","10.1371/journal.pone.0146193","2016-07-05 12:03:34","1"
"754174358726254593","10.1371/journal.pone.0146193","2016-07-16 4:42:33","1"
"756198175376039940","10.4238/2015.july.28.14","2016-07-21 18:44:29",""
"726302320724598784","10.1111/j.1558-5646.2007.00090.x","2016-04-30 6:49:01",""
"704054030675394560","10.3389/fncom.2014.00030","2016-02-28 21:22:16",""
"704053404201517057","10.3389/fncom.2014.00030","2016-02-28 21:19:46",""
"699868214470180864","10.1016/j.vaccine.2015.12.067","2016-02-17 8:09:19",""
"699877783565012993","10.1016/j.vaccine.2015.12.067","2016-02-17 8:47:21",""
"700489549625987072","10.1016/j.vaccine.2015.12.067","2016-02-19 1:18:17","1"
"702633998732947456","10.1016/j.vaccine.2015.12.067","2016-02-24 23:19:34","1"
"702653402292035584","10.1016/j.vaccine.2015.12.067","2016-02-25 0:36:40","1"
"702653912755650564","10.1016/j.vaccine.2015.12.067","2016-02-25 0:38:42","1"
"702667345500569601","10.1016/j.vaccine.2015.12.067","2016-02-25 1:32:04","1"
"702667657309347840","10.1016/j.vaccine.2015.12.067","2016-02-25 1:33:19","1"
"702668060402946048","10.1016/j.vaccine.2015.12.067","2016-02-25 1:34:55","1"
"702668116711440384","10.1016/j.vaccine.2015.12.067","2016-02-25 1:35:08","1"
"702668903948750852","10.1016/j.vaccine.2015.12.067","2016-02-25 1:38:16","1"
"702670519871471616","10.1016/j.vaccine.2015.12.067","2016-02-25 1:44:41","1"
"702671921217798144","10.1016/j.vaccine.2015.12.067","2016-02-25 1:50:15","1"
"702672126910664704","10.1016/j.vaccine.2015.12.067","2016-02-25 1:51:04","1"
"702685207984361474","10.1016/j.vaccine.2015.12.067","2016-02-25 2:43:03","1"
"702696861526659072","10.1016/j.vaccine.2015.12.067","2016-02-25 3:29:21","1"
"702708008225144832","10.1016/j.vaccine.2015.12.067","2016-02-25 4:13:39","1"
"702714462965506048","10.1016/j.vaccine.2015.12.067","2016-02-25 4:39:18","1"
"702721378462470145","10.1016/j.vaccine.2015.12.067","2016-02-25 5:06:47","1"
"702727207437754369","10.1016/j.vaccine.2015.12.067","2016-02-25 5:29:56","1"
"702704684427923456","10.1016/j.vaccine.2015.12.067","2016-02-25 4:00:27","1"
"702730404894146560","10.1016/j.vaccine.2015.12.067","2016-02-25 5:42:39","1"
"702730487249240064","10.1016/j.vaccine.2015.12.067","2016-02-25 5:42:58","1"
"702733515532578817","10.1016/j.vaccine.2015.12.067","2016-02-25 5:55:00","1"
"702728410984902656","10.1016/j.vaccine.2015.12.067","2016-02-25 5:34:43","1"
"702757109599903744","10.1016/j.vaccine.2015.12.067","2016-02-25 7:28:46","1"
"702771898489372672","10.1016/j.vaccine.2015.12.067","2016-02-25 8:27:32","1"
"702778344983699457","10.1016/j.vaccine.2015.12.067","2016-02-25 8:53:09","1"
"702926712766488576","10.1016/j.vaccine.2015.12.067","2016-02-25 18:42:42","1"
"703136787846148096","10.1016/j.vaccine.2015.12.067","2016-02-26 8:37:28","1"
"703138368754814976","10.1016/j.vaccine.2015.12.067","2016-02-26 8:43:45","1"
"703140873488326656","10.1016/j.vaccine.2015.12.067","2016-02-26 8:53:42","1"
"703163020382334977","10.1016/j.vaccine.2015.12.067","2016-02-26 10:21:42","1"
"703373281945067520","10.1016/j.vaccine.2015.12.067","2016-02-27 0:17:13","1"
"703497944583032832","10.1016/j.vaccine.2015.12.067","2016-02-27 8:32:35","1"
"706808204387340288","10.1016/j.vaccine.2015.12.067","2016-03-07 11:46:22","1"
"707089823731994624","10.1016/j.vaccine.2015.12.067","2016-03-08 6:25:25","1"
"710641240753229825","10.1016/j.vaccine.2015.12.067","2016-03-18 1:37:29","1"
"710644517796450304","10.1016/j.vaccine.2015.12.067","2016-03-18 1:50:30","1"
"710645454577508352","10.1016/j.vaccine.2015.12.067","2016-03-18 1:54:14","1"
"710650848490160130","10.1016/j.vaccine.2015.12.067","2016-03-18 2:15:40","1"
"722076493233393665","10.1016/j.vaccine.2015.12.067","2016-04-18 14:57:06","1"
"727024691580395521","10.1016/j.vaccine.2015.12.067","2016-05-02 6:39:28","1"
"742048680623099904","10.1016/j.vaccine.2015.12.067","2016-06-12 17:39:26",""
"742049200368680960","10.1016/j.vaccine.2015.12.067","2016-06-12 17:41:30",""
"742047701647265792","10.1016/j.vaccine.2015.12.067","2016-06-12 17:35:33",""
"761114827976683520","10.1016/j.vaccine.2015.12.067","2016-08-04 8:21:30",""
"715447505023078400","10.1007/s10113-013-0560-1","2016-03-31 7:55:52","1"
"715449760220626944","10.1007/s10113-013-0560-1","2016-03-31 8:04:49","1"
"707376362466639872","10.2337/dc11-0338","2016-03-09 1:24:01",""
"707369560370978816","10.2337/dc11-0338","2016-03-09 0:57:00",""
"718842167029051392","10.2337/dc11-0338","2016-04-09 16:45:02",""
"718901716708536320","10.2337/dc11-0338","2016-04-09 20:41:40",""
"738248840655056896","10.2337/dc11-0338","2016-06-02 6:00:14",""
"756892899745361920","10.2337/dc11-0338","2016-07-23 16:45:04",""
"735052504547897344","10.1007/s00234-015-1535-3","2016-05-24 10:19:08",""
"741214608233488385","10.1007/s10735-015-9642-3","2016-06-10 10:25:08",""
"689890441492242434","10.1371/journal.pone.0139044","2016-01-20 19:21:13",""
"689897539429126144","10.1371/journal.pone.0139044","2016-01-20 19:49:25","1"
"689897596366766082","10.1371/journal.pone.0139044","2016-01-20 19:49:39","1"
"689969278569836544","10.1371/journal.pone.0139044","2016-01-21 0:34:29","1"
"689972715101503488","10.1371/journal.pone.0139044","2016-01-21 0:48:09",""
"689070136649740293","10.1016/j.bbrc.2016.01.057","2016-01-18 13:01:37",""
"690944106621566978","10.1016/j.bbrc.2016.01.057","2016-01-23 17:08:06",""
"690592586512371712","10.1590/1678-775720150285","2016-01-22 17:51:17",""
"692729616125956099","10.1590/1678-775720150285","2016-01-28 15:23:05",""
"707899473326833664","10.1590/1678-775720150285","2016-03-10 12:02:41",""
"689056814286172160","10.1016/j.lungcan.2015.12.004","2016-01-18 12:08:41",""
"690892160263180292","10.1016/j.lungcan.2015.12.004","2016-01-23 13:41:41",""
"690900979542290432","10.1016/j.lungcan.2015.12.004","2016-01-23 14:16:44",""
"690903579083870208","10.1016/j.lungcan.2015.12.004","2016-01-23 14:27:04",""
"690906890348466177","10.1016/j.lungcan.2015.12.004","2016-01-23 14:40:13",""
"690907641611194368","10.1016/j.lungcan.2015.12.004","2016-01-23 14:43:12",""
"690909121395163136","10.1016/j.lungcan.2015.12.004","2016-01-23 14:49:05",""
"690911640267657216","10.1016/j.lungcan.2015.12.004","2016-01-23 14:59:06",""
"690913338189058049","10.1016/j.lungcan.2015.12.004","2016-01-23 15:05:51",""
"690917344621809664","10.1016/j.lungcan.2015.12.004","2016-01-23 15:21:46",""
"690922717839757312","10.1016/j.lungcan.2015.12.004","2016-01-23 15:43:07",""
"690938407959314432","10.1016/j.lungcan.2015.12.004","2016-01-23 16:45:28",""
"690949094777475072","10.1016/j.lungcan.2015.12.004","2016-01-23 17:27:56",""
"690967753138774016","10.1016/j.lungcan.2015.12.004","2016-01-23 18:42:04",""
"690995852102492160","10.1016/j.lungcan.2015.12.004","2016-01-23 20:33:43",""
"690998469339791360","10.1016/j.lungcan.2015.12.004","2016-01-23 20:44:07",""
"690998766237691904","10.1016/j.lungcan.2015.12.004","2016-01-23 20:45:18",""
"691001769812426752","10.1016/j.lungcan.2015.12.004","2016-01-23 20:57:14",""
"691002002923503616","10.1016/j.lungcan.2015.12.004","2016-01-23 20:58:10",""
"691005870025621504","10.1016/j.lungcan.2015.12.004","2016-01-23 21:13:32",""
"691005872768696320","10.1016/j.lungcan.2015.12.004","2016-01-23 21:13:32",""
"691005871325863936","10.1016/j.lungcan.2015.12.004","2016-01-23 21:13:32",""
"691005874752614400","10.1016/j.lungcan.2015.12.004","2016-01-23 21:13:33",""
"691005876170285056","10.1016/j.lungcan.2015.12.004","2016-01-23 21:13:33",""
"691005877378220032","10.1016/j.lungcan.2015.12.004","2016-01-23 21:13:34",""
"691010469746884609","10.1016/j.lungcan.2015.12.004","2016-01-23 21:31:48",""
"691044228072357889","10.1016/j.lungcan.2015.12.004","2016-01-23 23:45:57",""
"691047636078559233","10.1016/j.lungcan.2015.12.004","2016-01-23 23:59:30",""
"691078394272874496","10.1016/j.lungcan.2015.12.004","2016-01-24 2:01:43",""
"691194774750126080","10.1016/j.lungcan.2015.12.004","2016-01-24 9:44:10",""
"691200000000000000","10.1016/j.lungcan.2015.12.004","2016-01-24 10:05:26",""
"691230321803706368","10.1016/j.lungcan.2015.12.004","2016-01-24 12:05:25",""
"691230364338147328","10.1016/j.lungcan.2015.12.004","2016-01-24 12:05:35",""
"691268565761183744","10.1016/j.lungcan.2015.12.004","2016-01-24 14:37:23",""
"691291755745013760","10.1016/j.lungcan.2015.12.004","2016-01-24 16:09:32",""
"691291864259911680","10.1016/j.lungcan.2015.12.004","2016-01-24 16:09:58",""
"691394097316302849","10.1016/j.lungcan.2015.12.004","2016-01-24 22:56:12",""
"691402414100852736","10.1016/j.lungcan.2015.12.004","2016-01-24 23:29:15",""
"691403158254395392","10.1016/j.lungcan.2015.12.004","2016-01-24 23:32:13",""
"691403156853518337","10.1016/j.lungcan.2015.12.004","2016-01-24 23:32:12",""
"691403159730806784","10.1016/j.lungcan.2015.12.004","2016-01-24 23:32:13",""
"691405315204632577","10.1016/j.lungcan.2015.12.004","2016-01-24 23:40:47",""
"691405696127098880","10.1016/j.lungcan.2015.12.004","2016-01-24 23:42:18",""
"691408327863988224","10.1016/j.lungcan.2015.12.004","2016-01-24 23:52:45",""
"691410899089907713","10.1016/j.lungcan.2015.12.004","2016-01-25 0:02:58",""
"691411563807444992","10.1016/j.lungcan.2015.12.004","2016-01-25 0:05:37",""
"691419666581970944","10.1016/j.lungcan.2015.12.004","2016-01-25 0:37:49",""
"691424765949710337","10.1016/j.lungcan.2015.12.004","2016-01-25 0:58:04",""
"691425956691447808","10.1016/j.lungcan.2015.12.004","2016-01-25 1:02:48",""
"691450551297507329","10.1016/j.lungcan.2015.12.004","2016-01-25 2:40:32",""
"691451357216268291","10.1016/j.lungcan.2015.12.004","2016-01-25 2:43:44",""
"691451843260633088","10.1016/j.lungcan.2015.12.004","2016-01-25 2:45:40",""
"691451849367523332","10.1016/j.lungcan.2015.12.004","2016-01-25 2:45:42",""
"691451846024654849","10.1016/j.lungcan.2015.12.004","2016-01-25 2:45:41",""
"691452443884965888","10.1016/j.lungcan.2015.12.004","2016-01-25 2:48:03",""
"691452716858540032","10.1016/j.lungcan.2015.12.004","2016-01-25 2:49:08",""
"691453363024584704","10.1016/j.lungcan.2015.12.004","2016-01-25 2:51:42",""
"691459491498442752","10.1016/j.lungcan.2015.12.004","2016-01-25 3:16:04",""
"691464684235546624","10.1016/j.lungcan.2015.12.004","2016-01-25 3:36:42",""
"691464942113951744","10.1016/j.lungcan.2015.12.004","2016-01-25 3:37:43",""
"691467283487535104","10.1016/j.lungcan.2015.12.004","2016-01-25 3:47:01",""
"691470710154244097","10.1016/j.lungcan.2015.12.004","2016-01-25 4:00:38",""
"691487442935943168","10.1016/j.lungcan.2015.12.004","2016-01-25 5:07:08",""
"691487452415000576","10.1016/j.lungcan.2015.12.004","2016-01-25 5:07:10",""
"691490251404107776","10.1016/j.lungcan.2015.12.004","2016-01-25 5:18:17",""
"691491161702297600","10.1016/j.lungcan.2015.12.004","2016-01-25 5:21:54",""
"691493742969229312","10.1016/j.lungcan.2015.12.004","2016-01-25 5:32:10",""
"691495704104189952","10.1016/j.lungcan.2015.12.004","2016-01-25 5:39:57",""
"691506994465914884","10.1016/j.lungcan.2015.12.004","2016-01-25 6:24:49",""
"691517433291485184","10.1016/j.lungcan.2015.12.004","2016-01-25 7:06:18",""
"691521761813237762","10.1016/j.lungcan.2015.12.004","2016-01-25 7:23:30",""
"691527752416124928","10.1016/j.lungcan.2015.12.004","2016-01-25 7:47:18",""
"691570327781052416","10.1016/j.lungcan.2015.12.004","2016-01-25 10:36:29",""
"691571137990520832","10.1016/j.lungcan.2015.12.004","2016-01-25 10:39:42",""
"691595103836770304","10.1016/j.lungcan.2015.12.004","2016-01-25 12:14:56",""
"691649633043353600","10.1016/j.lungcan.2015.12.004","2016-01-25 15:51:37",""
"691655486022627328","10.1016/j.lungcan.2015.12.004","2016-01-25 16:14:52",""
"691762738952015877","10.1016/j.lungcan.2015.12.004","2016-01-25 23:21:03",""
"691763980583473152","10.1016/j.lungcan.2015.12.004","2016-01-25 23:25:59",""
"691821423959085057","10.1016/j.lungcan.2015.12.004","2016-01-26 3:14:15",""
"691821759595712512","10.1016/j.lungcan.2015.12.004","2016-01-26 3:15:35",""
"691824270780059649","10.1016/j.lungcan.2015.12.004","2016-01-26 3:25:34",""
"692072737074987009","10.1016/j.lungcan.2015.12.004","2016-01-26 19:52:53",""
"692244691878875136","10.1016/j.lungcan.2015.12.004","2016-01-27 7:16:10",""
"692605801727266820","10.1016/j.lungcan.2015.12.004","2016-01-28 7:11:05",""
"692610175719477249","10.1016/j.lungcan.2015.12.004","2016-01-28 7:28:28",""
"693006833934536705","10.1016/j.lungcan.2015.12.004","2016-01-29 9:44:39",""
"694709690584993792","10.1016/j.lungcan.2015.12.004","2016-02-03 2:31:11","1"
"694805504351195137","10.1016/j.lungcan.2015.12.004","2016-02-03 8:51:55","1"
"694808756484489216","10.1016/j.lungcan.2015.12.004","2016-02-03 9:04:51","1"
"681791930427019264","10.1016/j.burns.2015.10.008","2015-12-29 11:00:37",""
"678404227660689409","10.1515/reveh-2015-0033","2015-12-20 2:39:06",""
"691735379834068992","10.1515/reveh-2015-0033","2016-01-25 21:32:21",""
"692157695248433152","10.1515/reveh-2015-0033","2016-01-27 1:30:28",""
"692441418103689216","10.1515/reveh-2015-0033","2016-01-27 20:17:53",""
"693070318055903232","10.1515/reveh-2015-0033","2016-01-29 13:56:55",""
"696164652020076544","10.1515/reveh-2015-0033","2016-02-07 2:52:41",""
"697476093708734464","10.1515/reveh-2015-0033","2016-02-10 17:43:53",""
"681755444310753280","10.1016/j.neurobiolaging.2015.11.019","2015-12-29 8:35:38",""
"684516709621870592","10.1016/j.neurobiolaging.2015.11.019","2016-01-05 23:27:55",""
"685507365609824256","10.1016/j.neurobiolaging.2015.11.019","2016-01-08 17:04:26",""
"668022945302708224","10.1016/j.humimm.2015.11.011","2015-11-21 11:07:36",""
"663733036517687296","10.1186/1471-2148-4-18","2015-11-09 15:01:02",""
"662670078538739713","10.1038/oby.2009.332","2015-11-06 16:37:13",""
"691975254768353280","10.1002/oby.21077","2016-01-26 13:25:31",""
"662286682142720001","10.1177/0956797615597672","2015-11-05 15:13:44","1"
"662293763604111360","10.1177/0956797615597672","2015-11-05 15:41:52","1"
"662294345211604992","10.1177/0956797615597672","2015-11-05 15:44:11","1"
"662294933856890881","10.1177/0956797615597672","2015-11-05 15:46:31","1"
"662295166091415552","10.1177/0956797615597672","2015-11-05 15:47:27","1"
"662300962007199744","10.1177/0956797615597672","2015-11-05 16:10:28","1"
"662325022791491585","10.1177/0956797615597672","2015-11-05 17:46:05","1"
"662337749723181056","10.1177/0956797615597672","2015-11-05 18:36:39","1"
"662340584716259328","10.1177/0956797615597672","2015-11-05 18:47:55","1"
"662365246296846336","10.1177/0956797615597672","2015-11-05 20:25:55","1"
"662367837311377408","10.1177/0956797615597672","2015-11-05 20:36:13","1"
"662383722394722304","10.1177/0956797615597672","2015-11-05 21:39:20","1"
"662388861339832320","10.1177/0956797615597672","2015-11-05 21:59:45","1"
"662398831254982656","10.1177/0956797615597672","2015-11-05 22:39:22","1"
"662417601121935360","10.1177/0956797615597672","2015-11-05 23:53:57","1"
"662418265088630789","10.1177/0956797615597672","2015-11-05 23:56:36","1"
"662700524941234176","10.1177/0956797615597672","2015-11-06 18:38:12","1"
"668730293822627841","10.1177/0956797615597672","2015-11-23 9:58:21","1"
"659988074810748928","10.1136/bmj.299.6693.228","2015-10-30 6:59:53",""
"662310177404661760","10.1016/j.rinp.2015.10.006","2015-11-05 16:47:06",""
"662319940918231041","10.1016/j.rinp.2015.10.006","2015-11-05 17:25:53",""
"665973213571252224","10.1016/j.rinp.2015.10.006","2015-11-15 19:22:41",""
"661952345027178496","10.1016/j.bbrc.2015.10.088","2015-11-04 17:05:12",""
"657179871387320320","10.3389/fmicb.2012.00387","2015-10-22 13:01:05",""
"718579711677313024","10.1016/j.oooo.2015.09.023","2016-04-08 23:22:08","1"
"681939768163328001","10.4315/0362-028x.jfp-15-157","2015-12-29 20:48:05","1"
"620495434214150144","10.1371/journal.ppat.1003435","2015-07-13 7:30:14","1"
"643928048996327424","10.1016/j.econedurev.2015.09.001","2015-09-15 23:23:05",""
"643699278003572736","10.1161/circresaha.114.302420","2015-09-15 8:14:01",""
"643134744616636416","10.3390/ijerph120809375","2015-09-13 18:50:46",""
"643192687567482880","10.3390/ijerph120809375","2015-09-13 22:41:01",""
"644509641032994816","10.3390/ijerph120809375","2015-09-17 13:54:07",""
"647080390738448384","10.3390/ijerph120809375","2015-09-24 16:09:21",""
"658576381090123776","10.3390/ijerph120809375","2015-10-26 9:30:19",""
"661651732989128704","10.3390/ijerph120809375","2015-11-03 21:10:40",""
"668045508762583040","10.3390/ijerph120809375","2015-11-21 12:37:15","1"
"673600900817096705","10.3390/ijerph120809375","2015-12-06 20:32:24",""
"690294144795684864","10.3390/ijerph120809375","2016-01-21 22:05:23",""
"678549474659168256","10.1111/ajd.12361","2015-12-20 12:16:16",""
"679016982893740033","10.1111/ajd.12361","2015-12-21 19:13:58",""
"657330822064697344","10.1097/bcr.0000000000000025","2015-10-22 23:00:55",""
"639807000000000000","10.1016/j.jcv.2015.08.011","2015-09-04 14:26:15",""
"640039605572620288","10.1016/j.jcv.2015.08.011","2015-09-05 5:51:47",""
"676813240182046720","10.1021/am507990m","2015-12-15 17:17:05",""
"645626031517343745","10.1038/ncomms8784","2015-09-20 15:50:15","1"
"645626234915962880","10.1038/ncomms8784","2015-09-20 15:51:04","1"
"648299084789342208","10.1038/ncomms8784","2015-09-28 0:52:01",""
"668231917087490049","10.1002/14651858.cd008143.pub3","2015-11-22 0:57:58","1"
"668232713132871680","10.1002/14651858.cd008143.pub3","2015-11-22 1:01:08","1"
"630685814855499776","10.1038/nature12415","2015-08-10 10:23:10",""
"628928373654462464","10.1371/journal.pbio.0030123","2015-08-05 13:59:43","1"
"623444509834235904","10.1016/j.qref.2015.05.003","2015-07-21 10:48:48",""
"659913846526771200","10.1016/j.physletb.2015.03.024","2015-10-30 2:04:56",""
"616844584929247232","10.14348/molcells.2015.0110","2015-07-03 5:43:04",""
"616844994842746880","10.14348/molcells.2015.0110","2015-07-03 5:44:41",""
"609019053361856512","10.1002/jobm.201500107","2015-06-11 15:27:12",""
"609075896490655744","10.1002/jobm.201500107","2015-06-11 19:13:04",""
"605521287558131712","10.1126/science.1256151","2015-06-01 23:48:19","1"
"606046930842480640","10.1126/science.1256151","2015-06-03 10:37:02",""
"609044877029089280","10.1126/science.1256151","2015-06-11 17:09:48","1"
"601676427390509056","10.1126/science.1256151","2015-05-22 9:10:13","1"
"603339672035680256","10.1126/science.1256151","2015-05-26 23:19:21",""
"624337220984512512","10.1126/science.1256151","2015-07-23 21:56:07","1"
"663642660394037248","10.1126/science.1256151","2015-11-09 9:01:54","1"
"663643741651992576","10.1126/science.1256151","2015-11-09 9:06:12","1"
"663710998927425536","10.1126/science.1256151","2015-11-09 13:33:27","1"
"634103785690910721","10.1105/tpc.020719","2015-08-19 20:44:58",""
"599348791569821697","10.1016/j.cell.2012.02.055","2015-05-15 23:01:01",""
"607909240519467009","10.3357/amhp.4075.2015","2015-06-08 13:57:12",""
"607283389385732096","10.3357/amhp.4075.2015","2015-06-06 20:30:17",""
"582725132172455936","10.1186/1749-8090-9-41","2015-03-31 2:04:32","1"
"626365767991189504","10.1007/s00125-014-3355-0","2015-07-29 12:16:51",""
"596980461924003840","10.1073/pnas.1417891112","2015-05-09 10:10:08",""
"597037336422035457","10.1073/pnas.1417891112","2015-05-09 13:56:08",""
"578088701453934592","10.1074/jbc.m109.065862","2015-03-18 7:01:01",""
"603163814196977664","10.3389/fpls.2014.00421","2015-05-26 11:40:34","1"
"603172174854250496","10.3389/fpls.2014.00421","2015-05-26 12:13:47","1"
"581328553054076928","10.4236/am.2015.63048","2015-03-27 5:35:02",""
"576276769193390080","10.1002/jcp.20560","2015-03-13 7:01:03",""
"574930890234589184","10.1007/s10661-014-4050-9","2015-03-09 13:53:00",""
"575351570453241856","10.1007/s10661-014-4050-9","2015-03-10 17:44:38",""
"581110386612539392","10.3727/096368915x686760","2015-03-26 15:08:07",""
"595807634541928448","10.3727/096368915x686760","2015-05-06 4:29:44",""
"611433655999664129","10.3727/096368915x686760","2015-06-18 7:21:58",""
"617891085646364673","10.3727/096368915x686760","2015-07-06 3:01:29",""
"558222969710055424","10.13157/arla.61.2.2014.389","2015-01-22 11:21:41",""
"555852464168390656","10.13157/arla.61.2.2014.389","2015-01-15 22:22:09",""
"556085205283647489","10.13157/arla.61.2.2014.389","2015-01-16 13:46:59",""
"556086367604985856","10.13157/arla.61.2.2014.389","2015-01-16 13:51:36",""
"557890523424636928","10.13157/arla.61.2.2014.389","2015-01-21 13:20:40",""
"557897434329018368","10.13157/arla.61.2.2014.389","2015-01-21 13:48:08",""
"559691736931655680","10.13157/arla.61.2.2014.389","2015-01-26 12:38:03",""
"559745156136837121","10.13157/arla.61.2.2014.389","2015-01-26 16:10:19",""
"547741351874269184","10.4236/health.2014.614213","2014-12-24 13:11:29",""
"553055007583379458","10.1097/md.0000000000000093","2015-01-08 5:06:03",""
"566705969367756800","10.1016/j.bbrc.2014.09.078","2015-02-14 21:10:06",""
"521556705897771008","10.1007/s00262-007-0431-z","2014-10-13 7:03:03",""
"555929188180713472","10.1186/2047-9158-3-16","2015-01-16 3:27:01","1"
"506133593312489472","10.1186/2047-9158-3-16","2014-08-31 17:37:06","1"
"506250322805665792","10.1186/2047-9158-3-16","2014-09-01 1:20:57",""
"505464858092261376","10.1186/2047-9158-3-16","2014-08-29 21:19:47","1"
